layer_id,neuron_idx,test_activ_l2_norm,test_activ_zero_ratio,test_avg_activ,test_max_activ,test_median_activ,test_min_activ,test_std_activ,test_var_activ
0,0,0.10563609864976671,0.0,-0.7051634,-0.5247233,-0.7218489,-0.8242378,0.06999171,0.0048988396
0,1,0.027822049458821614,0.0,-0.14597055,0.0049507315,-0.108007476,-0.4058032,0.11629957,0.013525589
0,2,0.026789145999484593,0.0,0.12806615,0.40233862,0.086718656,-0.031082848,0.12607019,0.01589369
0,3,0.06861930953131781,0.0,0.45469415,0.5989062,0.46535245,0.29486078,0.07169831,0.0051406473
0,4,0.029371044370863172,0.0,-0.18576136,-0.07416619,-0.17097221,-0.34684607,0.065668344,0.0043123313
0,5,0.03466183344523112,0.0,-0.23164158,-0.19033223,-0.22852649,-0.27234477,0.020176934,0.00040710866
0,6,0.012965603669484457,0.0,-0.06987533,0.041837834,-0.08308033,-0.16209538,0.05179042,0.0026822477
0,7,0.0334410826365153,0.0,0.19606526,0.39281723,0.22222945,-0.02692379,0.10900545,0.011882189
0,8,0.08230146831936307,0.0,0.54880947,0.67125314,0.55499905,0.408052,0.060141977,0.0036170576
0,9,0.02713970078362359,0.0,-0.16972741,-0.043687835,-0.1896586,-0.27971187,0.065863065,0.0043379436
0,10,0.08388089074028862,0.0,-0.5561275,-0.3552991,-0.5760095,-0.70848364,0.085687526,0.0073423525
0,11,0.1071104367574056,0.0,-0.7137379,-0.5032479,-0.7364315,-0.840631,0.08274773,0.006847187
0,12,0.05219118330213759,0.0,-0.3475869,-0.27302247,-0.34311035,-0.459765,0.0419498,0.0017597859
0,13,0.02934175862206353,0.0,0.19420092,0.26276448,0.19271868,0.12289798,0.032066215,0.001028242
0,14,0.003962084982130263,0.0,-0.011254142,0.05007129,-0.00872047,-0.06527499,0.024078196,0.00057975954
0,15,0.05663698514302572,0.0,-0.37096897,-0.19553947,-0.3959822,-0.50937337,0.082040705,0.0067306776
0,16,0.020338895585801868,0.0,0.12860101,0.22370729,0.13515876,0.040871266,0.045573596,0.0020769527
0,17,0.05894672605726454,0.0,-0.39375684,-0.31690076,-0.3918614,-0.4785006,0.03630185,0.0013178245
0,18,0.09293091032240126,0.0,0.6174039,0.75669587,0.63963497,0.4094854,0.086251624,0.0074393423
0,19,0.030497495333353677,0.0,-0.19438753,-0.07127015,-0.20806393,-0.31216323,0.06377986,0.0040678703
0,20,0.020722615718841552,0.0,-0.12913863,-0.068414666,-0.10882336,-0.2546881,0.0514531,0.0026474213
0,21,0.04698666466606988,0.0,-0.31401432,-0.25773957,-0.31535977,-0.3758904,0.02726882,0.0007435885
0,22,0.057786750793457034,0.0,-0.3844749,-0.26928818,-0.3893185,-0.47413203,0.049476493,0.0024479234
0,23,0.003495317366388109,0.0,-0.0020899363,0.039446443,-0.0021831053,-0.055078905,0.023353975,0.00054540817
0,24,0.05418832037183974,0.0,0.35870644,0.478827,0.3670653,0.2288212,0.058877006,0.003466502
0,25,0.020685819784800212,0.0,-0.12973602,-0.061904173,-0.11583224,-0.26228857,0.0492362,0.0024242036
0,26,0.018825054168701172,0.0,0.12359763,0.18207248,0.1191799,0.06481249,0.0259007,0.00067084626
0,27,0.06145461400349935,0.0,0.41041723,0.4945556,0.40898296,0.32282314,0.038830232,0.001507787
0,28,0.035319651497734916,0.0,0.22488703,0.3230878,0.24080633,0.08048012,0.074581094,0.00556234
0,29,0.03771630658043756,0.0,-0.25106275,-0.19614014,-0.24551994,-0.34193376,0.031318888,0.0009808727
0,30,0.03769213093651665,0.0,0.25197208,0.29252115,0.2500686,0.20417877,0.02100977,0.0004414104
0,31,0.012946621576944987,0.0,-0.049099296,0.063361645,-0.026696136,-0.21572652,0.07163753,0.0051319357
0,32,0.03715901904635959,0.0,0.22542281,0.38538367,0.25584465,0.024038717,0.10639646,0.011320207
0,33,0.080857695473565,0.0,-0.53288835,-0.30723232,-0.5574592,-0.7059944,0.101185605,0.010238526
0,34,0.03599904378255208,0.0,-0.23597768,-0.1288188,-0.24738204,-0.32065198,0.05129752,0.0026314356
0,35,0.011520420180426703,0.0,0.006929857,0.17020139,-0.01761046,-0.10264191,0.076969996,0.0059243804
0,36,0.05371490584479438,0.0,-0.3571753,-0.24935839,-0.35165665,-0.46805644,0.047580887,0.0022639409
0,37,0.0031675279140472414,0.0,-0.009804528,0.03604329,-0.014082339,-0.048736773,0.018851172,0.0003553667
0,38,0.020572139157189265,0.0,-0.1127883,0.049310688,-0.13925268,-0.25064647,0.079519674,0.0063233785
0,39,0.025673919253879122,0.0,-0.17136127,-0.13191426,-0.1723731,-0.21173112,0.01723576,0.0002970714
0,40,0.008643212583329942,0.0,0.03545363,0.11721778,0.02235307,-0.036723074,0.04587778,0.0021047706
0,41,0.021589149369133843,0.0,-0.13280755,-0.024352875,-0.1450517,-0.20886345,0.057760403,0.003336264
0,42,0.035417845514085555,0.0,0.22699784,0.36702392,0.24359033,0.08891004,0.07015033,0.0049210694
0,43,0.01338784827126397,0.0,-0.008228352,0.12463159,0.020677581,-0.20130461,0.08943069,0.007997848
0,44,0.049461211098564994,0.0,0.3082892,0.5242712,0.3366399,0.06861466,0.1226632,0.015046261
0,45,0.048360215293036565,0.0,0.29754943,0.49634796,0.3298181,0.049253404,0.12925285,0.016706299
0,46,0.05884897973802355,0.0,0.3934284,0.46158364,0.39391863,0.32829255,0.03253019,0.0010582132
0,47,0.06569058630201552,0.0,-0.43905562,-0.3419232,-0.43129638,-0.5180963,0.037637014,0.0014165448
0,48,0.011872853173149957,0.0,-0.029748596,0.0852364,-0.008870259,-0.20472015,0.07388119,0.0054584295
0,49,0.013365430302090114,0.0,-0.088220514,-0.04219458,-0.08792584,-0.12141858,0.015990743,0.0002557039
0,50,0.05542046758863661,0.0,-0.3701757,-0.29091346,-0.3694195,-0.44040644,0.034412097,0.0011841924
0,51,0.01675076749589708,0.0,0.020777782,0.19193707,0.05659334,-0.21735689,0.11042986,0.012194754
0,52,0.03732970025804308,0.0,0.23097715,0.38042957,0.2556317,0.045546833,0.096733406,0.009357352
0,53,0.10044985877143012,0.0,-0.6674983,-0.4408745,-0.69237083,-0.81248605,0.09221611,0.008503811
0,54,0.03275898297627767,0.0,0.2172597,0.27265158,0.22112338,0.15052377,0.033015255,0.0010900071
0,55,0.030623255835639105,0.0,0.1931469,0.35138157,0.16941634,0.0823466,0.06996114,0.004894561
0,56,0.013512941201527913,0.0,0.077388376,0.20023683,0.0640441,0.00025057571,0.047201913,0.0022280205
0,57,0.05364883740743001,0.0,-0.34605095,-0.14371024,-0.37223703,-0.4933914,0.09883132,0.00976763
0,58,0.018778483072916668,0.0,0.12005595,0.17749023,0.13032334,0.046756625,0.038144257,0.0014549843
0,59,0.08431621657477485,0.0,0.5596486,0.7094925,0.577109,0.3695508,0.08190576,0.006708554
0,60,0.03500214417775472,0.0,0.21382521,0.38178092,0.2373549,0.025155734,0.09700795,0.009410542
0,61,0.04707816441853841,0.0,0.3129966,0.39272988,0.3095224,0.22742607,0.042059798,0.0017690265
0,62,0.011853486961788602,0.0,-0.051520474,0.0822625,-0.06440257,-0.16284128,0.060567092,0.0036683725
0,63,0.04031192726559109,0.0,-0.2651463,-0.15296902,-0.27960297,-0.36148837,0.05314839,0.0028247514
0,64,0.017318231529659694,0.0,-0.09810842,0.001500806,-0.08349853,-0.24869227,0.062218882,0.0038711892
0,65,0.0781340758005778,0.0,0.5169897,0.6490942,0.5354438,0.31908113,0.086277016,0.0074437233
0,66,0.024059602949354383,0.0,-0.13688219,0.03752356,-0.15767443,-0.28320435,0.08551121,0.0073121665
0,67,0.0212756872177124,0.0,-0.12378037,-0.003759136,-0.10261788,-0.26266623,0.0710485,0.0050478894
0,68,0.019875182045830622,0.0,0.032403015,0.30057064,-0.007303821,-0.13592279,0.12932932,0.016726073
